"New Gift Registry Type","New Gift Registry Type","module","Magento_GiftRegistry"
"Short","Short","module","Magento_GiftRegistry"
"Medium","Medium","module","Magento_GiftRegistry"
"Long","Long","module","Magento_GiftRegistry"
"Full","Full","module","Magento_GiftRegistry"
"Delete Option","Eliminar opción","module","Magento_Bundle"
"General Information","Información general","module","Magento_Paypal"
"Code","Código","module","Magento_GiftCardAccount"
"Label","Etiqueta","module","Magento_Customer"
"Is Listed","Is Listed","module","Magento_GiftRegistry"
"New Address","Nueva dirección","module","Magento_GiftRegistry"
"Edit Gift Registry","Edit Gift Registry","module","Magento_GiftRegistry"
"Create Gift Registry","Create Gift Registry","module","Magento_GiftRegistry"
"State/Province","Estado/Provincia","module","Magento_Rma"
"Please select a region, state or province","Please select a region, state or province","module","Magento_GiftRegistry"
"View Gift Registry %1","View Gift Registry %1","module","Magento_GiftRegistry"
"Share '%1' Gift Registry","Share '%1' Gift Registry","module","Magento_GiftRegistry"
"From","Desde","module","Magento_Bundle"
"To","Hasta","module","Magento_Bundle"
"Gift Registry Search","Gift Registry Search","module","Magento_GiftRegistry"
"Select Search Type","Select Search Type","module","Magento_GiftRegistry"
"Registrant","Registrant","module","Magento_GiftRegistry"
"Registry owner","Registry owner","module","Magento_GiftRegistry"
"Please correct the  gift registry ID.","Please correct the  gift registry ID.","module","Magento_GiftRegistry"
"Please correct the gift registry entity.","Please correct the gift registry entity.","module","Magento_GiftRegistry"
"Shopping cart items have been added to gift registry.","Shopping cart items have been added to gift registry.","module","Magento_GiftRegistry"
"Virtual, Downloadable, and virtual Gift Card products cannot be added to gift registries.","Virtual, Downloadable, and virtual Gift Card products cannot be added to gift registries.","module","Magento_GiftRegistry"
"We can't add shopping cart items to the gift registry right now.","We can't add shopping cart items to the gift registry right now.","module","Magento_GiftRegistry"
"You deleted this gift registry entity.","You deleted this gift registry entity.","module","Magento_GiftRegistry"
"We couldn't delete this gift registry entity.","We couldn't delete this gift registry entity.","module","Magento_GiftRegistry"
"Customers","Clientes","module","Magento_Invitation"
"Edit '%1' Gift Registry","Edit '%1' Gift Registry","module","Magento_GiftRegistry"
"Something went wrong while editing the gift registry.","Something went wrong while editing the gift registry.","module","Magento_GiftRegistry"
"Please enter at least one email address.","Please enter at least one email address.","module","Magento_GiftRegistry"
"%1 email(s) were sent.","%1 email(s) were sent.","module","Magento_GiftRegistry"
"We couldn't send '%1 of %2 emails.","We couldn't send '%1 of %2 emails.","module","Magento_GiftRegistry"
"You updated this gift registry.","You updated this gift registry.","module","Magento_GiftRegistry"
"We can't update these gift registry items right now.","We can't update these gift registry items right now.","module","Magento_GiftRegistry"
"You deleted the gift registry type.","You deleted the gift registry type.","module","Magento_GiftRegistry"
"We couldn't delete this gift registry type.","We couldn't delete this gift registry type.","module","Magento_GiftRegistry"
"%1","%1","module","Magento_GiftRegistry"
"Edit Type","Edit Type","module","Magento_GiftRegistry"
"New Type","New Type","module","Magento_GiftRegistry"
"You saved the gift registry type.","You saved the gift registry type.","module","Magento_GiftRegistry"
"We can't save this gift registry type right now.","We can't save this gift registry type right now.","module","Magento_GiftRegistry"
"Page not found.","Página no encontrada.","module","Magento_Invitation"
"Please correct the gift registry ID.","Please correct the gift registry ID.","module","Magento_GiftRegistry"
"%1 item(s) have been added to the gift registry.","%1 item(s) have been added to the gift registry.","module","Magento_GiftRegistry"
"We have nothing to add to this gift registry.","We have nothing to add to this gift registry.","module","Magento_GiftRegistry"
"You can't add virtual products, digital products or gift cards to gift registries.","You can't add virtual products, digital products or gift cards to gift registries.","module","Magento_GiftRegistry"
"You deleted this gift registry.","You deleted this gift registry.","module","Magento_GiftRegistry"
"Something went wrong while deleting the gift registry.","Something went wrong while deleting the gift registry.","module","Magento_GiftRegistry"
"Please correct the gift registry.","Please correct the gift registry.","module","Magento_GiftRegistry"
"Incorrect Type","Incorrect Type","module","Magento_GiftRegistry"
"Please correct the registrant data.","Please correct the registrant data.","module","Magento_GiftRegistry"
"Address is empty.","Address is empty.","module","Magento_GiftRegistry"
"Please select an address.","Please select an address.","module","Magento_GiftRegistry"
"Please correct the address.","Please correct the address.","module","Magento_GiftRegistry"
"You saved this gift registry.","You saved this gift registry.","module","Magento_GiftRegistry"
"We couldn't save this gift registry.","We couldn't save this gift registry.","module","Magento_GiftRegistry"
"Gift Registry Items","Gift Registry Items","module","Magento_GiftRegistry"
"Something went wrong while sending email(s).","Something went wrong while sending email(s).","module","Magento_GiftRegistry"
"Something went wrong while sharing the gift registry.","Something went wrong while sharing the gift registry.","module","Magento_GiftRegistry"
"You updated the gift registry items.","You updated the gift registry items.","module","Magento_GiftRegistry"
"We couldn't update the gift registry.","We couldn't update the gift registry.","module","Magento_GiftRegistry"
"The wish list item has been added to this gift registry.","The wish list item has been added to this gift registry.","module","Magento_GiftRegistry"
"We couldn’t add your wish list items to your gift registry.","We couldn’t add your wish list items to your gift registry.","module","Magento_GiftRegistry"
"Please enter correct search options.","Please enter correct search options.","module","Magento_GiftRegistry"
"Please enter at least 2 letters of the first name.","Please enter at least 2 letters of the first name.","module","Magento_GiftRegistry"
"Please enter at least 2 letters of the last name.","Please enter at least 2 letters of the last name.","module","Magento_GiftRegistry"
"Please enter a valid email address.","Por favor, ingrese una dirección de correo electrónico válida.","module","Magento_MultipleWishlist"
"Please enter a gift registry ID.","Please enter a gift registry ID.","module","Magento_GiftRegistry"
"Please enter the quantity of items to add to cart.","Please enter the quantity of items to add to cart.","module","Magento_GiftRegistry"
"We can't add this item to your shopping cart right now.","No podemos añadir este artículo a su carrito de compras ahora mismo.","module","Magento_Bundle"
"Gift Registry Info","Gift Registry Info","module","Magento_GiftRegistry"
"Please enter the ""%1"".","Please enter the ""%1"".","module","Magento_GiftRegistry"
"Please enter the correct ""%1"".","Please enter the correct ""%1"".","module","Magento_GiftRegistry"
"Custom Types","Custom Types","module","Magento_GiftRegistry"
"Static Types","Static Types","module","Magento_GiftRegistry"
"Product has required options.","Product has required options.","module","Magento_GiftRegistry"
"You need to enter sender data.","You need to enter sender data.","module","Magento_GiftRegistry"
"Please add invitees.","Please add invitees.","module","Magento_GiftRegistry"
"You cannot send emails to more than %1 recipients at once","You cannot send emails to more than %1 recipients at once","module","Magento_GiftRegistry"
"Please enter a valid invitee email address.","Please enter a valid invitee email address.","module","Magento_GiftRegistry"
"Please enter an invitee name.","Please enter an invitee name.","module","Magento_GiftRegistry"
"You shared the gift registry for %1 emails.","You shared the gift registry for %1 emails.","module","Magento_GiftRegistry"
"We couldn't share the registry.","We couldn't share the registry.","module","Magento_GiftRegistry"
"Private","Private","module","Magento_GiftRegistry"
"Inactive","Inactivo","module","Magento_Integration"
"Active","Activo","module","Magento_Integration"
"Please enter the title.","Please enter the title.","module","Magento_GiftRegistry"
"Please enter the message.","Please enter the message.","module","Magento_GiftRegistry"
"Please enter correct the Privacy setting.","Please enter correct the Privacy setting.","module","Magento_GiftRegistry"
"We cannot specify the product.","We cannot specify the product.","module","Magento_GiftRegistry"
"Please correct the  gift registry item quantity.","Please correct the  gift registry item quantity.","module","Magento_GiftRegistry"
"Please correct the gift registry item ID.","Please correct the gift registry item ID.","module","Magento_GiftRegistry"
"The quantity of ""%1"" product added to cart exceeds the quantity desired by the Gift Registry owner. The quantity added has been adjusted to meet remaining quantity %2.","The quantity of ""%1"" product added to cart exceeds the quantity desired by the Gift Registry owner. The quantity added has been adjusted to meet remaining quantity %2.","module","Magento_GiftRegistry"
"Existing quantity of ""%1"" product in the cart has been replaced with quantity %2 just requested.","Existing quantity of ""%1"" product in the cart has been replaced with quantity %2 just requested.","module","Magento_GiftRegistry"
"This product(s) is out of stock.","This product(s) is out of stock.","module","Magento_GiftRegistry"
"Please correct the product for adding the item to the quote.","Please correct the product for adding the item to the quote.","module","Magento_GiftRegistry"
"Please correct the item option format.","Please correct the item option format.","module","Magento_GiftRegistry"
"An item option with code %1 already exists.","An item option with code %1 already exists.","module","Magento_GiftRegistry"
"New","Nuevo","module","Magento_Sales"
"Please enter the first name.","Introduzca el nombre.","module","Magento_Customer"
"Please enter the last name.","Introduzca el apellido.","module","Magento_Customer"
"Please enter a valid email address(for example, daniel@x.com).","Please enter a valid email address(for example, daniel@x.com).","module","Magento_GiftRegistry"
"-- All --","-- All --","module","Magento_GiftRegistry"
"Unknown gift registry identifier","Unknown gift registry identifier","module","Magento_GiftRegistry"
"All Forms","All Forms","module","Magento_GiftRegistry"
"Registrant Name Search","Registrant Name Search","module","Magento_GiftRegistry"
"Registrant Email Search","Registrant Email Search","module","Magento_GiftRegistry"
"Gift Registry ID Search","Gift Registry ID Search","module","Magento_GiftRegistry"
"Ship to the recipient's address.","Ship to the recipient's address.","module","Magento_GiftRegistry"
"Owner","Owner","module","Magento_GiftRegistry"
"Created on","Created on","module","Magento_GiftRegistry"
"Shipping Address","Dirección de envío","module","Magento_Paypal"
"Shopping Cart Items","Artículos del carrito de compras","module","Magento_AdvancedCheckout"
"Attribute Group","Attribute Group","module","Magento_GiftRegistry"
"Is Required","Es requerido","module","Magento_GiftRegistry"
"Is Searcheable","Is Searcheable","module","Magento_GiftRegistry"
"We found an attribute with this static input type already in the gift registry type. Please select a different input type.","We found an attribute with this static input type already in the gift registry type. Please select a different input type.","module","Magento_GiftRegistry"
"Show Region","Show Region","module","Magento_GiftRegistry"
"Date Format","Date Format","module","Magento_GiftRegistry"
"Select a shipping address from your address book or enter a new address.","Wählen Sie eine Versandadresse aus Ihrem Adressbuch oder legen Sie eine neue Adresse ein.","module","Magento_GiftRegistry"
"Company","Empresa","module","Magento_Braintree"
"Address","Dirección","module","Magento_Braintree"
"Street Address","Dirección postal (Calle, Nº de Casa, Código Postal)","module","Magento_Rma"
"Street Address %1","Street Address %1","module","Magento_GiftRegistry"
"City","Ciudad","module","Magento_Email"
"Please select a region, state or province.","Please select a region, state or province.","module","Magento_GiftRegistry"
"Zip/Postal Code","Código Postal","module","Magento_Email"
"Country","País","module","Magento_Email"
"Phone Number","Número de teléfono","module","Magento_Contact"
"Fax","Fax","module","Magento_GiftRegistry"
"Add All To Gift Registry","Add All To Gift Registry","module","Magento_GiftRegistry"
"Ship to registrant's address","Ship to registrant's address","module","Magento_GiftRegistry"
"Use the gift registry shipping address","Use the gift registry shipping address","module","Magento_GiftRegistry"
"Added On","Added On","module","Magento_GiftRegistry"
"Qty Fulfilled","Qty Fulfilled","module","Magento_GiftRegistry"
"Update Gift Registry","Update Gift Registry","module","Magento_GiftRegistry"
"This gift registry has no items.","This gift registry has no items.","module","Magento_GiftRegistry"
"Created On","Creado","module","Magento_GiftRegistry"
"Manage Items","Gestionar artículos","module","Magento_GiftRegistry"
"Share","Share","module","Magento_GiftRegistry"
"You haven't created a gift registry yet.","You haven't created a gift registry yet.","module","Magento_GiftRegistry"
"Sender","Remitente","module","Magento_SendFriend"
"Invitee","Invitee","module","Magento_GiftRegistry"
"Maximum %1 email addresses.","Maximum %1 email addresses.","module","Magento_GiftRegistry"
"Add Invitee","Add Invitee","module","Magento_GiftRegistry"
"Gift Registry Type","Gift Registry Type","module","Magento_GiftRegistry"
"Please select a gift registry type.","Please select a gift registry type.","module","Magento_GiftRegistry"
"Registrant Information","Registrant Information","module","Magento_GiftRegistry"
"Maximum %1 registrants.","Maximum %1 registrants.","module","Magento_GiftRegistry"
"Add Registrant","Add Registrant","module","Magento_GiftRegistry"
"Type:","Art:","module","Magento_GiftRegistry"
"Privacy Settings","Privacy Settings","module","Magento_GiftRegistry"
"Gift Registry Items Updated","Gift Registry Items Updated","module","Magento_GiftRegistry"
"Product Name","Nombre del producto","module","Magento_Bundle"
"Requested Quantity","Requested Quantity","module","Magento_GiftRegistry"
"Fulfilled Quantity","Fulfilled Quantity","module","Magento_GiftRegistry"
"Total Fulfilled Quantity","Total Fulfilled Quantity","module","Magento_GiftRegistry"
"Remaining Quantity","Remaining Quantity","module","Magento_GiftRegistry"
"Quantity:","Cantidad:","module","Magento_Bundle"
"Customize and Add to Gift Registry","Customize and Add to Gift Registry","module","Magento_GiftRegistry"
"This won't take long . . .","This won't take long . . .","module","Magento_GiftRegistry"
"Required Fields","Campos obligatorios","module","Magento_MultipleWishlist"
"Search Options","Search Options","module","Magento_GiftRegistry"
"For better search results, first choose a gift registry type. By default, we search all registry types.","For better search results, first choose a gift registry type. By default, we search all registry types.","module","Magento_GiftRegistry"
"Type Specific Options","Type Specific Options","module","Magento_GiftRegistry"
"Registrant Email","Registrant Email","module","Magento_GiftRegistry"
"Gift Registry ID","Gift Registry ID","module","Magento_GiftRegistry"
"Search Results","Resultados de Búsqueda","module","Magento_MultipleWishlist"
"Location","Ubicación","module","Magento_Shipping"
"View","Ver","module","Magento_MultipleWishlist"
"Your search returned no results.","La búsqueda no ha devuelto ningún resultado.","module","Magento_CatalogSearch"
"Please enter at least two letters of the name.","Please enter at least two letters of the name.","module","Magento_GiftRegistry"
"Search By","Buscar por","module","Magento_MultipleWishlist"
"Please enter at least two letters.","Please enter at least two letters.","module","Magento_GiftRegistry"
"Unit Price","Precio Unitario","module","Magento_MultipleWishlist"
"You have successfully created the new gift registry ""%registry_name"".","You have successfully created the new gift registry ""%registry_name"".","module","Magento_GiftRegistry"
"Your Gift Registry Message","Your Gift Registry Message","module","Magento_GiftRegistry"
"Now you can add products to your gift registry.","Now you can add products to your gift registry.","module","Magento_GiftRegistry"
"Simply browse to <a href=""%store_url"">%store_name</a> and add the products you want to your shopping cart or wish list.","Simply browse to <a href=""%store_url"">%store_name</a> and add the products you want to your shopping cart or wish list.","module","Magento_GiftRegistry"
"You can then add the products to your registry from your shopping cart or wish list page.","You can then add the products to your registry from your shopping cart or wish list page.","module","Magento_GiftRegistry"
"You can also share it with your friends and family by logging into your account and visiting the Gift Registry tab.","You can also share it with your friends and family by logging into your account and visiting the Gift Registry tab.","module","Magento_GiftRegistry"
"Or you can email the following link and gift registry ID to them:","Or you can email the following link and gift registry ID to them:","module","Magento_GiftRegistry"
"Registry Location:","Registry Location:","module","Magento_GiftRegistry"
"Registry ID:","Registry ID:","module","Magento_GiftRegistry"
"You can view and purchase items from this gift registry at <a href=""%account_url"">%store_name</a>.","You can view and purchase items from this gift registry at <a href=""%account_url"">%store_name</a>.","module","Magento_GiftRegistry"
"Gift Registry:","Gift Registry:","module","Magento_GiftRegistry"
"Created For:","Created For:","module","Magento_GiftRegistry"
"You can create your own gift registry on <a href=""%account_url"">%store_name</a> and share it with friends and family.","You can create your own gift registry on <a href=""%account_url"">%store_name</a> and share it with friends and family.","module","Magento_GiftRegistry"
"The following items have been purchased from your gift registry ""%registry_name"":","The following items have been purchased from your gift registry ""%registry_name"":","module","Magento_GiftRegistry"
"You can sign in to your account to view more details about this gift registry.","You can sign in to your account to view more details about this gift registry.","module","Magento_GiftRegistry"
"Use gift registry shipping address","Use gift registry shipping address","module","Magento_GiftRegistry"
"The only place to change the number of gift registry items is on the Gift Registry Info page or directly in your cart.","The only place to change the number of gift registry items is on the Gift Registry Info page or directly in your cart.","module","Magento_GiftRegistry"
"Gift Registry Details","Gift Registry Details","module","Magento_GiftRegistry"
"Event Data","Event Data","module","Magento_GiftRegistry"
"Event Information","Event Information","module","Magento_GiftRegistry"
"Event Country","Event Country","module","Magento_GiftRegistry"
"My event special","My event special","module","Magento_GiftRegistry"
"My special attribute","My special attribute","module","Magento_GiftRegistry"
"General Options","Opciones generales","module","Magento_Persistent"
"Enable Gift Registry","Enable Gift Registry","module","Magento_GiftRegistry"
"Maximum Registrants","Maximum Registrants","module","Magento_GiftRegistry"
"Owner Notification","Owner Notification","module","Magento_GiftRegistry"
"Email Template","Correo electrónico Plantilla","module","Magento_Contact"
"Email Sender","Correo electrónico Remitente","module","Magento_Contact"
"Gift Registry Sharing","Gift Registry Sharing","module","Magento_GiftRegistry"
"Maximum Sent Emails Threshold","Maximum Sent Emails Threshold","module","Magento_GiftRegistry"
"Gift Registry Update","Gift Registry Update","module","Magento_GiftRegistry"
"Select","Seleccionar","module","Magento_ConfigurableProduct"
"Event Region Id","Event Region Id","module","Magento_GiftRegistry"
"Event Region Text","Event Region Text","module","Magento_GiftRegistry"
"Event Location","Event Location","module","Magento_GiftRegistry"
"Gift Registry Quick Search Form","Gift Registry Quick Search Form","module","Magento_GiftRegistry"
"Quick Search Form Types","Quick Search Form Types","module","Magento_GiftRegistry"
"Default Template","Plantilla (predeterminado)","module","Magento_Sales"
"Listed","Listed","module","Magento_GiftRegistry"
"Invalid Form Key. Please refresh the page.","Clave de formulario inválida. Por favor actualice la página.","module","Magento_Backend"
"You entered an invalid Secret Key. Please refresh the page.","Has introducido una clave secreta inválida. Por favor actualice la página.","module","Magento_Backend"
"Cache Storage Management","Administración de almacenamiento de caché","module","Magento_Backend"
"Flush Magento Cache","Vaciar caché de Magento","module","Magento_Backend"
"The cache storage may contain additional data. Are you sure that you want to flush it?","El almacenamiento de caché puede contener datos adicionales. ¿Estás seguro de que deseas eliminarlo?","module","Magento_Backend"
"Flush Cache Storage","Vaciar almacenamiento de caché","module","Magento_Backend"
"Invalidated","Invalidado","module","Magento_Backend"
"Orders","Pedidos","module","Magento_Reports"
"Amounts","Importes","module","Magento_Backend"
"Bestsellers","Mejor vendidos","module","Magento_Reports"
"Most Viewed Products","Productos más vistos","module","Magento_Backend"
"New Customers","Nuevos clientes","module","Magento_Customer"
"Customer","Cliente","module","Magento_MultipleWishlist"
"Guest","Visitante","module","Magento_Reports"
"Items","Artículos","module","Magento_Rma"
"Lifetime Sales","Ventas de por Vida","module","Magento_Customer"
"Average Order","Promedio de pedido","module","Magento_Backend"
"Average","Promedio","module","Magento_Reports"
"Views","Vistas","module","Magento_Reports"
"Revenue","Ingresos","module","Magento_Reports"
"Tax","Impuestos","module","Magento_Weee"
"Media (.avi, .flv, .swf)","Multimedia (.avi, .flv, .swf)","module","Magento_Backend"
"All Files","Todos los archivos","module","Magento_Downloadable"
"Reset to Default","Restaurar predeterminados","module","Magento_Backend"
"Save Account","Guardar Cuenta","module","Magento_Backend"
"My Account","Mi Cuenta","module","Magento_Customer"
"User Name","Nombre de usuario","module","Magento_ScheduledImportExport"
"User Email","Correo electrónico del usuario","module","Magento_User"
"New Password","Nueva Contraseña","module","Magento_Customer"
"Password Confirmation","Confirmación de la contraseña","module","Magento_User"
"Interface Locale","Configuración de interfaz","module","Magento_User"
"Current User Identity Verification","Verificación de identidad del usuario actual","module","Magento_User"
"Your Password","Tu contraseña","module","Magento_User"
"Save Cache Settings","Guardar la configuración de caché","module","Magento_Backend"
"Catalog Rewrites","Reescribir el catálogo","module","Magento_Backend"
"Refresh","Actualizar","module","Magento_MultipleWishlist"
"Images Cache","Caché de imágenes","module","Magento_Backend"
"Clear","Limpiar","module","Magento_Backend"
"Search Index","Índice de Búsqueda","module","Magento_Backend"
"Rebuild","Reconstruir","module","Magento_Backend"
"Inventory Stock Status","Situación del inventario de Stock","module","Magento_Backend"
"Rebuild Catalog Index","Reconstrucción del índice de catálogo","module","Magento_Backend"
"Rebuild Flat Catalog Category","Reconstruir Tabla Plana de Categoría","module","Magento_Backend"
"Rebuild Flat Catalog Product","Reconstruir Tabla Plana de Productos","module","Magento_Backend"
"Cache Control","Control de caché","module","Magento_Backend"
"All Cache","Toda la Cache","module","Magento_Backend"
"No change","Sin cambios","module","Magento_Backend"
"Add Design Change","Añadir cambio de diseño","module","Magento_Backend"
"Edit Design Change","Editar cambio de diseño","module","Magento_Backend"
"New Store Design Change","Nuevo cambio de diseño de la tienda","module","Magento_Backend"
"General Settings","Configuración General","module","Magento_Backend"
"Store","Tienda","module","Magento_UrlRewrite"
"Date From","Fecha desde","module","Magento_Backend"
"Date To","Hasta la fecha","module","Magento_Backend"
"Design Change","Cambio de diseño","module","Magento_Backend"
"General","General","module","Magento_Backend"
"Delete %1 '%2'","Eliminar %1 '%2'","module","Magento_Backend"
"Delete %1","Eliminar %1","module","Magento_Backend"
"Block Information","Información de bloque","module","Magento_Cms"
"Backup Options","Opciones de copia de seguridad","module","Magento_Backend"
"Create DB Backup","Crear copia de seguridad de la BD","module","Magento_Backend"
"Delete Store","Borrar tienda","module","Magento_Backend"
"Delete Web Site","Eliminar sitio Web","module","Magento_Backend"
"Save Web Site","Guardar sitio Web","module","Magento_Backend"
"Save Store","Guardar la tienda","module","Magento_Backend"
"Save Store View","Guardar vista de tienda","module","Magento_Backend"
"Delete Store View","Eliminar Vista de Tienda","module","Magento_Backend"
"Edit Web Site","Editar sitio Web","module","Magento_Backend"
"New Web Site","Nuevo sitio Web","module","Magento_Backend"
"Edit Store","Editar tienda","module","Magento_Backend"
"New Store","Nueva tienda","module","Magento_Backend"
"Edit Store View","Editar Vista de Tienda","module","Magento_Backend"
"New Store View","Nueva vista de tienda","module","Magento_Backend"
"Store Information","Información de la tienda","module","Magento_Backend"
"Root Category","Categoría raíz","module","Magento_Support"
"Default Store View","Vista de Tienda Predeterminada","module","Magento_Support"
"Store View Information","Información de la Vista de Tienda","module","Magento_Backend"
"Web Site Information","Información del Sitio Web","module","Magento_Backend"
"Default Store","Almacén predeterminado","module","Magento_Support"
"Set as Default","Establecer por defecto","module","Magento_Backend"
"Stores","Tiendas","module","Magento_Config"
"Create Website","Crear sitio web","module","Magento_Backend"
"Create Store","Crear Tienda","module","Magento_Backend"
"Create Store View","Crear Vista de Tienda","module","Magento_Backend"
"Are you sure you want to do this?","¿Está seguro que desea hacer esto?","module","Magento_Invitation"
"Add New Image","Añadir nueva imagen","module","Magento_Backend"
"Export block for grid %1 is not defined","Bloque de exportación para %1 de red no está definido","module","Magento_Backend"
"Reset Filter","Restablecer filtro","module","Magento_Backend"
"Any","Cualquiera","module","Magento_CustomerSegment"
"All Countries","Todos los países","module","Magento_Backend"
"Date selector","Selector de fecha","module","Magento_Backend"
"[ deleted ]","[ eliminado ]","module","Magento_Backend"
"[deleted]","[deleted]","module","Magento_Backend"
"We couldn't find any records.","No pudimos encontrar ningún registro.","module","Magento_Backend"
"Invalid export type supplied for grid export block","Tipo de exportación no válido suministrado para exportación bloque de red","module","Magento_Backend"
"Export","Exportar","module","Magento_ScheduledImportExport"
"Please correct the column format and try again.","Por favor corregir el formato de columna y vuelva a intentarlo.","module","Magento_Backend"
"Unknown block type","Tipo de bloque desconocido","module","Magento_Backend"
"Please correct the tab configuration and try again. Tab Id should be not empry","Por favor, corrija la configuración de pestaña y vuelva a intentarlo. El campo Id no debe estar vacío","module","Magento_Backend"
"Please correct the tab configuration and try again.","Por favor corregir la configuración de la ficha y vuelva a intentarlo.","module","Magento_Backend"
"You have logged out.","Has cerrado la sesión.","module","Magento_Backend"
"Specified cache type(s) don't exist: %1","Especificado no existen tipos de caché: %1","module","Magento_Backend"
"The image cache was cleaned.","Se ha limpiado el caché de la imagen.","module","Magento_Backend"
"An error occurred while clearing the image cache.","Error al borrar la caché de imagen.","module","Magento_Backend"
"The JavaScript/CSS cache has been cleaned.","Se ha limpiado la memoria caché de JavaScript/CSS.","module","Magento_Backend"
"An error occurred while clearing the JavaScript/CSS cache.","Error al borrar la memoria caché de JavaScript/CSS.","module","Magento_Backend"
"The static files cache has been cleaned.","Se ha limpiado la caché de archivos estáticos.","module","Magento_Backend"
"You flushed the cache storage.","Se vació la memoria cache.","module","Magento_Backend"
"The Magento cache storage has been flushed.","La memoria cache de magento se vació.","module","Magento_Backend"
"Cache Management","Gestión de caché","module","Magento_Logging"
"%1 cache type(s) disabled.","%1 tipo(s) de memoria cache deshabilitado(s).","module","Magento_Backend"
"An error occurred while disabling cache.","Ocurrió un error al desactivar la memoria caché.","module","Magento_Backend"
"%1 cache type(s) enabled.","%1 tipo(s) de memoria cache habilitado(s).","module","Magento_Backend"
"An error occurred while enabling cache.","Ocurrió un error al activar la memoria caché.","module","Magento_Backend"
"%1 cache type(s) refreshed.","%1 tipo(s) de memoria cache actualizado(s).","module","Magento_Backend"
"An error occurred while refreshing cache.","Ocurrió un error al actualizar la memoria caché.","module","Magento_Backend"
"Dashboard","Panel","module","Magento_Reports"
"We updated lifetime statistic.","Se actualizaron las estadísticas de por vida.","module","Magento_Backend"
"We can't refresh lifetime statistics.","No se puede actualizar las estadísticas de por vida.","module","Magento_Reports"
"invalid request","solicitud no válida","module","Magento_Backend"
"see error log for details","ver registro de errores para obtener más información","module","Magento_Backend"
"Service unavailable: %1","Servicio no disponible: %1","module","Magento_Backend"
"Access Denied.","Acceso denegado.","module","Magento_Backend"
"You need more permissions to do this.","Necesitas más permisos para realizar esta acción.","module","Magento_Backend"
"No search modules were registered","No se registraron módulos de búsqueda","module","Magento_Backend"
"Please make sure that all global admin search modules are installed and activated.","Por favor asegúrese de que todos los módulos de búsqueda global del administrador estén instalados y activados.","module","Magento_Backend"
"You have entered an invalid password for current user.","Has introducido una contraseña incorrecta para el usuario actual.","module","Magento_User"
"You saved the account.","Se guardó la cuenta.","module","Magento_Backend"
"An error occurred while saving account.","Ocurrió un error al guardar la cuenta.","module","Magento_Backend"
"You deleted the design change.","Se ha eliminado el cambio de diseño.","module","Magento_Backend"
"You can't delete the design change.","No se puede eliminar el cambio de diseño.","module","Magento_Backend"
"Store Design","Diseño de Tienda","module","Magento_Backend"
"Edit Store Design Change","Editar el cambio de diseño de la tienda","module","Magento_Backend"
"You saved the design change.","Se guardó el cambio de diseño.","module","Magento_Backend"
"System","Gestionar sistema","module","Magento_ConfigurableProduct"
"Manage Stores","Gestionar tiendas","module","Magento_Logging"
"The database was backed up.","La base de datos fue respaldada.","module","Magento_Backend"
"We can't create a backup right now. Please try again later.","No se puede crear una copia de seguridad ahora. Por favor, inténtelo más tarde.","module","Magento_Backend"
"Deleting a %1 will not delete the information associated with the %1 (e.g. categories, products, etc.), but the %1 will not be able to be restored. It is suggested that you create a database backup before deleting the %1.","La eliminación de %1 no eliminará la información asociada con %1 (ejem. categorías, artículos, etc.), pero el %1 no será capaz de restaurarse. Es recomendable que haga una copia de seguridad da la base de datos antes de eliminar %1.","module","Magento_Backend"
"Something went wrong. Please try again.","Algo salió mal. Por favor, inténtelo de nuevo.","module","Magento_Backend"
"This store cannot be deleted.","No se puede eliminar esta tienda.","module","Magento_Backend"
"You deleted the store.","Eliminaste la tienda.","module","Magento_Backend"
"Unable to delete store. Please, try again later.","No se puede eliminar la tienda. Vuelva a intentarlo más tarde.","module","Magento_Backend"
"This store view cannot be deleted.","No se puede eliminar esta vista de tienda.","module","Magento_Backend"
"You deleted the store view.","Eliminaste la vista de tienda.","module","Magento_Backend"
"Unable to delete store view. Please, try again later.","No se puede eliminar la vista de tienda. Vuelva a intentarlo más tarde.","module","Magento_Backend"
"This website cannot be deleted.","No se puede eliminar el sitio web.","module","Magento_Backend"
"You deleted the website.","Ha eliminado el sitio web.","module","Magento_Backend"
"Unable to delete website. Please, try again later.","No se puede eliminar el sitio web. Vuelva a intentarlo más tarde.","module","Magento_Backend"
"The website does not exist.","El sitio web no existe.","module","Magento_Backend"
"Before modifying the website code please make sure it is not used in index.php.","Antes de modificar el código de la página web por favor, asegúrese de que no se utiliza en index.php.","module","Magento_Backend"
"The store does not exist","La tienda no existe","module","Magento_Backend"
"Store view doesn't exist","La vista de tienda no existe","module","Magento_Backend"
"Before modifying the store view code please make sure it is not used in index.php.","Antes de modificar el código de vista de la tienda por favor, asegúrese de que no se utiliza en index.php.","module","Magento_Backend"
"You saved the website.","Se guardó el sitio web.","module","Magento_Backend"
"You saved the store.","Se guardó la tienda.","module","Magento_Backend"
"You saved the store view.","Se guardó la vista de tienda.","module","Magento_Backend"
"Something went wrong while saving. Please review the error log.","Algo salió mal al guardar. Por favor, revise el registro de errores.","module","Magento_Backend"
"Last 24 Hours","Últimas 24 horas","module","Magento_Backend"
"Last 7 Days","Últimos 7 días","module","Magento_Backend"
"Current Month","Mes actual","module","Magento_Backend"
